key,p1,v1,p2,v2,p3,v3,p4,v4,p5,v5,p6,v6,p7,v7,p8,v8,p9,v9,p10,v10,p11,v11
series_id_value:470205500000001,name,"""All Employees, In Thousands, Financial Activities""",observationAbout,geoId/48469,industry,NAICS/1023,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:470206000000001,name,"""All Employees, In Thousands, Professional and Business Services""",observationAbout,geoId/48469,industry,NAICS/1024,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:470206500000001,name,"""All Employees, In Thousands, Private Education and Health Services""",observationAbout,geoId/48469,industry,NAICS/1025,establishmentOwnership,PrivatelyOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:470207000000001,name,"""All Employees, In Thousands, Leisure and Hospitality""",observationAbout,geoId/48469,industry,NAICS/1026,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:470208000000001,name,"""All Employees, In Thousands, Other Services""",observationAbout,geoId/48469,industry,NAICS/1027,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:470209000000001,name,"""All Employees, In Thousands, Government""",observationAbout,geoId/48469,industry,NAICS/JOLTS_900000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:470209091000001,name,"""All Employees, In Thousands, Federal Government""",observationAbout,geoId/48469,industry,NAICS/JOLTS_910000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:470209092000001,name,"""All Employees, In Thousands, State Government""",observationAbout,geoId/48469,,,establishmentOwnership,StateGovernmentOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:470209093000001,name,"""All Employees, In Thousands, Local Government""",observationAbout,geoId/48469,,,establishmentOwnership,LocalGovernmentOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215000000000001,name,"""All Employees, In Thousands, Total Nonfarm""",observationAbout,geoId/42049,industry,NAICS/JOLTS_000000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215000000000026,name,"""All Employees, 3-month average change, In Thousands, Total Nonfarm""",#ignore,ignoring 3 months average change variable,,,,,,,,,,,,,,,,,,
series_id_value:295400000000001,name,"""All Employees, In Thousands, Total Nonfarm""",observationAbout,geoId/42071,industry,NAICS/JOLTS_000000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295400000000026,name,"""All Employees, 3-month average change, In Thousands, Total Nonfarm""",#ignore,ignoring 3 months average change variable,,,,,,,,,,,,,,,,,,
series_id_value:301400000000001,name,"""All Employees, In Thousands, Total Nonfarm""",observationAbout,geoId/42075,industry,NAICS/JOLTS_000000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:301400000000026,name,"""All Employees, 3-month average change, In Thousands, Total Nonfarm""",#ignore,ignoring 3 months average change variable,,,,,,,,,,,,,,,,,,
series_id_value:215000500000001,name,"""All Employees, In Thousands, Total Private""",observationAbout,geoId/42049,industry,PrivatelyOwned,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215000500000002,name,"""Average Weekly Hours of All Employees, Total Private""",observationAbout,geoId/42049,industry,PrivatelyOwned,measurementQualifier,Weekly,populationType,Person,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,,,,,,
series_id_value:215000500000003,name,"""Average Hourly Earnings of All Employees, In Dollars, Total Private""",observationAbout,geoId/42049,industry,PrivatelyOwned,,,populationType,Person,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,,,,
series_id_value:215000500000011,name,"""Average Weekly Earnings of All Employees, In Dollars, Total Private""",observationAbout,geoId/42049,industry,PrivatelyOwned,,,populationType,Person,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,,,,
series_id_value:215000600000001,name,"""All Employees, In Thousands, Goods Producing""",observationAbout,geoId/42049,industry,NAICS/101,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215000700000001,name,"""All Employees, In Thousands, Service-Providing""",observationAbout,geoId/42049,industry,NAICS/102,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215000800000001,name,"""All Employees, In Thousands, Private Service Providing""",observationAbout,geoId/42049,industry,NAICS/102,establishmentOwnership,PrivatelyOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215001500000001,name,"""All Employees, In Thousands, Mining, Logging and Construction""",observationAbout,geoId/42049,industry,NAICS/1012_1133,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215003000000001,name,"""All Employees, In Thousands, Manufacturing""",observationAbout,geoId/42049,industry,NAICS/1013,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215003232600001,name,"""All Employees, In Thousands, Plastics and Rubber Products Manufacturing""",observationAbout,geoId/42049,industry,NAICS/326,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215004000000001,name,"""All Employees, In Thousands, Trade, Transportation, and Utilities""",observationAbout,geoId/42049,industry,NAICS/1021,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215004100000001,name,"""All Employees, In Thousands, Wholesale Trade""",observationAbout,geoId/42049,industry,NAICS/42,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215004200000001,name,"""All Employees, In Thousands, Retail Trade""",observationAbout,geoId/42049,industry,NAICS/44,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215004300000001,name,"""All Employees, In Thousands, Transportation, Warehousing, and Utilities""",observationAbout,geoId/42049,industry,NAICS/48-49_22,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215005000000001,name,"""All Employees, In Thousands, Information""",observationAbout,geoId/42049,industry,NAICS/1022,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215005500000001,name,"""All Employees, In Thousands, Financial Activities""",observationAbout,geoId/42049,industry,NAICS/1023,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215006000000001,name,"""All Employees, In Thousands, Professional and Business Services""",observationAbout,geoId/42049,industry,NAICS/1024,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215006500000001,name,"""All Employees, In Thousands, Private Education and Health Services""",observationAbout,geoId/42049,industry,NAICS/1025,establishmentOwnership,PrivatelyOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215006562200001,name,"""All Employees, In Thousands, Hospitals""",observationAbout,geoId/42049,industry,NAICS/622,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215007000000001,name,"""All Employees, In Thousands, Leisure and Hospitality""",observationAbout,geoId/42049,industry,NAICS/1026,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215008000000001,name,"""All Employees, In Thousands, Other Services""",observationAbout,geoId/42049,industry,NAICS/1027,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215009000000001,name,"""All Employees, In Thousands, Government""",observationAbout,geoId/42049,industry,NAICS/JOLTS_900000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215009091000001,name,"""All Employees, In Thousands, Federal Government""",observationAbout,geoId/42049,industry,NAICS/JOLTS_910000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215009092000001,name,"""All Employees, In Thousands, State Government""",observationAbout,geoId/42049,,,establishmentOwnership,StateGovernmentOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:215009093000001,name,"""All Employees, In Thousands, Local Government""",observationAbout,geoId/42049,,,establishmentOwnership,LocalGovernmentOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295400500000001,name,"""All Employees, In Thousands, Total Private""",observationAbout,geoId/42071,industry,PrivatelyOwned,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295400500000002,name,"""Average Weekly Hours of All Employees, Total Private""",observationAbout,geoId/42071,industry,PrivatelyOwned,measurementQualifier,Weekly,populationType,Person,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,,,,,,
series_id_value:295400500000003,name,"""Average Hourly Earnings of All Employees, In Dollars, Total Private""",observationAbout,geoId/42071,industry,PrivatelyOwned,,,populationType,Person,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,,,,
series_id_value:295400500000011,name,"""Average Weekly Earnings of All Employees, In Dollars, Total Private""",observationAbout,geoId/42071,industry,PrivatelyOwned,,,populationType,Person,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,,,,
series_id_value:295400600000001,name,"""All Employees, In Thousands, Goods Producing""",observationAbout,geoId/42071,industry,NAICS/101,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295400700000001,name,"""All Employees, In Thousands, Service-Providing""",observationAbout,geoId/42071,industry,NAICS/102,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295400800000001,name,"""All Employees, In Thousands, Private Service Providing""",observationAbout,geoId/42071,industry,NAICS/102,establishmentOwnership,PrivatelyOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295401500000001,name,"""All Employees, In Thousands, Mining, Logging and Construction""",observationAbout,geoId/42071,industry,NAICS/1012_1133,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295403000000001,name,"""All Employees, In Thousands, Manufacturing""",observationAbout,geoId/42071,industry,NAICS/1013,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295403100000001,name,"""All Employees, In Thousands, Durable Goods""",observationAbout,geoId/42071,industry,NAICS/JOLTS_320000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295403200000001,name,"""All Employees, In Thousands, Non-Durable Goods""",observationAbout,geoId/42071,industry,NAICS/JOLTS_340000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295403231100001,name,"""All Employees, In Thousands, Food Manufacturing""",observationAbout,geoId/42071,industry,NAICS/311,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295404000000001,name,"""All Employees, In Thousands, Trade, Transportation, and Utilities""",observationAbout,geoId/42071,industry,NAICS/1021,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295404100000001,name,"""All Employees, In Thousands, Wholesale Trade""",observationAbout,geoId/42071,industry,NAICS/42,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295404200000001,name,"""All Employees, In Thousands, Retail Trade""",observationAbout,geoId/42071,industry,NAICS/44,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295404245500001,name,"""All Employees, In Thousands, General Merchandise Retailers""",observationAbout,geoId/42071,industry,NAICS/455,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295404300000001,name,"""All Employees, In Thousands, Transportation, Warehousing, and Utilities""",observationAbout,geoId/42071,industry,NAICS/48-49_22,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295405000000001,name,"""All Employees, In Thousands, Information""",observationAbout,geoId/42071,industry,NAICS/1022,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295405500000001,name,"""All Employees, In Thousands, Financial Activities""",observationAbout,geoId/42071,industry,NAICS/1023,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295406000000001,name,"""All Employees, In Thousands, Professional and Business Services""",observationAbout,geoId/42071,industry,NAICS/1024,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295406500000001,name,"""All Employees, In Thousands, Private Education and Health Services""",observationAbout,geoId/42071,industry,NAICS/1025,establishmentOwnership,PrivatelyOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295406562000001,name,"""All Employees, In Thousands, Health Care and Social Assistance""",observationAbout,geoId/42071,industry,NAICS/62,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295406562200001,name,"""All Employees, In Thousands, Hospitals""",observationAbout,geoId/42071,industry,NAICS/622,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295407000000001,name,"""All Employees, In Thousands, Leisure and Hospitality""",observationAbout,geoId/42071,industry,NAICS/1026,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295407072000001,name,"""All Employees, In Thousands, Accommodation and Food Services""",observationAbout,geoId/42071,industry,NAICS/72,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295407072200001,name,"""All Employees, In Thousands, Food Services and Drinking Places""",observationAbout,geoId/42071,industry,NAICS/722,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295408000000001,name,"""All Employees, In Thousands, Other Services""",observationAbout,geoId/42071,industry,NAICS/1027,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295409000000001,name,"""All Employees, In Thousands, Government""",observationAbout,geoId/42071,industry,NAICS/JOLTS_900000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295409091000001,name,"""All Employees, In Thousands, Federal Government""",observationAbout,geoId/42071,industry,NAICS/JOLTS_910000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295409092000001,name,"""All Employees, In Thousands, State Government""",observationAbout,geoId/42071,,,establishmentOwnership,StateGovernmentOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:295409093000001,name,"""All Employees, In Thousands, Local Government""",observationAbout,geoId/42071,,,establishmentOwnership,LocalGovernmentOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:301400500000001,name,"""All Employees, In Thousands, Total Private""",observationAbout,geoId/42075,industry,PrivatelyOwned,,,populationType,Person,,,#Multiply,1000,,,,,,,,
