UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2018,51,4018913,1979547,2039366,1568900,1574961,245649,280186,23548,23526,108813,124948,4556,4556,28081,31189,1592486,1600874,253995,290777,36735,38049,119138,136014,7916,8197,1651966,1716511,1274257,1286316,232811,265424,13729,14756,105856,121975,3422,3457,21891,24583,1292410,1306484,238584,273100,23645,25895,114777,131526,6256,6517,327581,322855,294643,288645,12838,14762,9819,8770,2957,2973,1134,1099,6190,6606,300076,294390,15411,17677,13090,12154,4361,4488,1660,1680
R,7,2018,52,4088127,2013555,2074572,1592554,1600307,254499,289173,23988,23847,110231,125878,4455,4474,27828,30893,1615636,1625907,262805,299319,37388,38680,120237,136819,7856,8118,1689363,1756351,1301264,1315873,241389,274616,14155,15165,107424,122846,3396,3480,21735,24371,1319022,1335830,247119,281919,24424,26677,116028,132232,6248,6516,324192,318221,291290,284434,13110,14557,9833,8682,2807,3032,1059,994,6093,6522,296614,290077,15686,17400,12964,12003,4209,4587,1608,1602
R,7,2018,53,4328837,2129177,2199660,1692258,1708018,266733,302312,24913,25063,111903,127615,4696,4735,28674,31917,1716177,1734394,274984,312712,38950,40673,122208,138644,8201,8519,1803415,1878529,1399353,1420742,253736,287647,15142,16423,109043,124630,3646,3719,22495,25368,1417855,1441451,259469,295203,25839,28703,117994,134121,6574,6891,325762,321131,292905,287276,12997,14665,9771,8640,2860,2985,1050,1016,6179,6549,298322,292943,15515,17509,13111,11970,4214,4523,1627,1628
R,7,2018,54,4400535,2153915,2246620,1722311,1755025,262636,300422,24607,25076,111395,129706,4408,4598,28558,31793,1746065,1781282,270714,310258,38996,41078,121489,140739,7920,8389,1845196,1935694,1445018,1477096,250062,286101,15322,16452,108715,126925,3430,3612,22649,25508,1463626,1497862,255735,293266,26551,29265,117472,136491,6373,6808,308719,310926,277293,277929,12574,14321,9285,8624,2680,2781,978,986,5909,6285,282439,283420,14979,16992,12445,11813,4017,4248,1547,1581
R,7,2018,55,4388782,2142662,2246120,1717458,1761496,257672,295655,24075,24608,111229,128432,4210,4473,28018,31456,1740784,1787332,265347,305504,38240,40664,121179,139082,7567,8185,1850700,1948730,1454941,1495731,245955,282249,15268,16360,108629,125605,3300,3553,22607,25232,1473568,1516196,251400,289410,26537,29214,117363,134807,6185,6680,291962,297390,262517,265765,11717,13406,8807,8248,2600,2827,910,920,5411,6224,267216,271136,13947,16094,11703,11450,3816,4275,1382,1505
R,7,2018,56,4371470,2129925,2241545,1720423,1771932,252817,292172,23412,24400,101498,117703,4292,4431,27483,30907,1743391,1797286,260178,301833,37450,40452,111209,128062,7671,8101,1850272,1956326,1468870,1516752,241613,279617,15058,16419,99086,115037,3443,3521,22202,24980,1487244,1537017,246833,286674,26301,29436,107568,124018,6312,6602,279653,285219,251553,255180,11204,12555,8354,7981,2412,2666,849,910,5281,5927,256147,260269,13345,15159,11149,11016,3641,4044,1359,1499
R,7,2018,57,4417512,2145610,2271902,1741775,1803476,251375,293025,22871,24269,98190,116747,4116,4212,27283,30173,1764494,1828224,258604,302142,37094,40319,107767,126788,7389,7786,1879241,1996899,1502323,1557286,240790,280725,14879,16813,95808,114147,3289,3397,22152,24531,1520552,1577166,245963,287473,26325,29901,104198,122851,6055,6400,266369,275003,239452,246190,10585,12300,7992,7456,2382,2600,827,815,5131,5642,243942,251058,12641,14669,10769,10418,3569,3937,1334,1386
R,7,2018,58,4449275,2164421,2284854,1749653,1805715,257383,298179,23242,24342,102874,122265,4149,4220,27120,30133,1772354,1830295,264455,307523,37372,40321,112419,132212,7400,7777,1897156,2011078,1509366,1560656,246615,285967,15196,16899,100525,119688,3330,3410,22124,24458,1527696,1580342,251695,292886,26627,29933,108949,128276,6086,6410,267265,273776,240287,245059,10768,12212,8046,7443,2349,2577,819,810,4996,5675,244658,249953,12760,14637,10745,10388,3470,3936,1314,1367
R,7,2018,59,4289053,2075641,2213412,1687545,1759748,242391,284408,21260,22842,95213,114412,3829,3869,25403,28133,1708691,1782912,248975,292781,34795,38207,104062,123516,6740,7048,1835042,1962072,1471196,1534571,232691,273182,14135,15962,93064,112056,3095,3165,20861,23136,1488434,1553436,237455,279410,25193,28697,100843,120022,5567,5894,240599,251340,216349,225177,9700,11226,7125,6880,2149,2356,734,704,4542,4997,220257,229476,11520,13371,9602,9510,3219,3494,1173,1154
R,7,2018,60,4253718,2052252,2201466,1674905,1759173,233500,274694,20368,22166,95228,114379,3607,3784,24644,27270,1695404,1781475,239872,282891,33608,37190,103721,123161,6449,6821,1827670,1962231,1473097,1544715,224223,263960,13829,15777,93237,112253,2931,3070,20353,22456,1489873,1562901,228851,270093,24766,28214,100783,119910,5341,5667,224582,239235,201808,214458,9277,10734,6539,6389,1991,2126,676,714,4291,4814,205531,218574,11021,12798,8842,8976,2938,3251,1108,1154
R,7,2018,61,4196759,2016265,2180494,1650533,1745203,227021,272672,20071,21473,91420,111163,3538,3567,23682,26416,1670167,1766890,233232,280503,33055,36514,99381,119203,6233,6580,1801475,1948559,1457676,1537177,218190,262266,13522,15276,89521,109122,2908,2909,19658,21809,1473817,1554866,222753,268130,24292,27864,96630,116114,5238,5478,214790,231935,192857,208026,8831,10406,6549,6197,1899,2041,630,658,4024,4607,196350,212024,10479,12373,8763,8650,2751,3089,995,1102
R,7,2018,62,4037587,1931585,2106002,1582196,1685254,214989,260835,18784,20674,89962,110414,3204,3447,22450,25378,1600910,1706012,220761,268377,31039,35097,97440,118268,5811,6256,1728390,1883961,1399806,1486059,206630,250912,12639,14939,88139,108315,2624,2875,18552,20861,1415126,1502937,210785,256483,22763,26998,94775,115127,4866,5251,203195,222041,182390,199195,8359,9923,6145,5735,1823,2099,580,572,3898,4517,185784,203075,9976,11894,8276,8099,2665,3141,945,1005
R,7,2018,63,3995006,1906437,2088569,1567436,1677521,207651,253386,18124,19700,88525,110369,3075,3368,21626,24225,1585295,1697282,213226,260574,30162,33325,95681,117937,5608,6140,1711027,1873303,1391331,1483562,199657,244181,12533,14303,86834,108461,2546,2783,18126,20013,1406163,1499641,203778,249540,22679,25718,93227,115105,4741,5179,195410,215266,176105,193959,7994,9205,5591,5397,1691,1908,529,585,3500,4212,179132,197641,9448,11034,7483,7607,2454,2832,867,961
R,7,2018,64,3820115,1811107,2009008,1498911,1623025,190363,238614,16536,18374,82706,103390,2791,3127,19800,22478,1515457,1641320,195379,245261,27853,31406,89043,110085,4942,5720,1635036,1810802,1340079,1444159,183021,230231,11636,13520,81284,101633,2335,2575,16681,18684,1353906,1459173,186703,235199,21277,24532,86941,107534,4225,4829,176071,198206,158832,178866,7342,8383,4900,4854,1422,1757,456,552,3119,3794,161551,182147,8676,10062,6576,6874,2102,2551,717,891
R,7,2018,65,3664537,1731714,1932823,1440694,1569888,175417,222748,15402,17088,79081,98936,2672,2909,18448,21254,1456040,1587291,179954,228878,25908,29470,85047,105357,4752,5322,1569099,1747421,1293926,1402274,168797,214843,10909,12686,77666,97368,2249,2429,15552,17821,1306754,1416680,172121,219504,19865,23234,82993,103004,4061,4534,162615,185402,146768,167614,6620,7905,4493,4402,1415,1568,423,480,2896,3433,149286,170611,7833,9374,6043,6236,2054,2353,691,788
R,7,2018,66,3511071,1655483,1855588,1384810,1512374,162988,210761,14013,15948,74171,94404,2508,2760,16993,19341,1398895,1528223,167221,216268,23886,27461,79526,100040,4515,4972,1505779,1683400,1249280,1356665,156985,203368,10074,11872,72903,92907,2131,2330,14406,16258,1261121,1369820,160155,207551,18505,21751,77708,97873,3873,4240,149704,172188,135530,155709,6003,7393,3939,4076,1268,1497,377,430,2587,3083,137774,158403,7066,8717,5381,5710,1818,2167,642,732
R,7,2018,67,3393514,1592202,1801312,1331299,1465598,158785,207872,13546,15324,70161,91481,2310,2535,16101,18502,1344682,1480680,162774,213329,23082,26426,75074,96738,4159,4646,1448500,1635370,1201030,1315595,153015,200817,9844,11311,68979,89968,1982,2143,13650,15536,1212272,1328085,155990,205000,18029,20837,73369,94551,3617,3962,143702,165942,130269,150003,5770,7055,3702,4013,1182,1513,328,392,2451,2966,132410,152595,6784,8329,5053,5589,1705,2187,542,684
R,7,2018,68,3304652,1550597,1754055,1292388,1423854,153384,200583,13188,14641,73628,94626,2373,2530,15636,17821,1305332,1438308,157294,205823,22510,25182,78376,99873,4186,4625,1413412,1593079,1168077,1278097,147798,193611,9692,11024,72524,93211,1991,2157,13330,14979,1179039,1290102,150765,197599,17694,20078,76765,97790,3606,3988,137185,160976,124311,145757,5586,6972,3496,3617,1104,1415,382,373,2306,2842,126293,148206,6529,8224,4816,5104,1611,2083,580,637
R,7,2018,69,3190525,1492913,1697612,1256716,1393032,139687,185235,12288,13640,67576,86577,2269,2438,14377,16690,1268669,1406742,143138,190026,20909,23779,71922,91199,3954,4300,1367702,1549917,1143087,1258955,134765,179051,9065,10306,66518,85367,1931,2077,12336,14161,1153277,1270485,137371,182720,16579,19141,70395,89423,3403,3699,125211,147695,113629,134077,4922,6184,3223,3334,1058,1210,338,361,2041,2529,115392,136257,5767,7306,4330,4638,1527,1776,551,601
R,7,2018,70,3140795,1468361,1672434,1246487,1385452,130602,174801,11447,12888,64092,80978,2036,2246,13697,16069,1257911,1398712,133933,179274,19729,22633,68109,85458,3609,4070,1349401,1530850,1138330,1256778,125946,168988,8548,9787,63135,79788,1734,1911,11708,13598,1147997,1267862,128502,172411,15723,18241,66714,83727,3142,3513,118960,141584,108157,128674,4656,5813,2899,3101,957,1190,302,335,1989,2471,109914,130850,5431,6863,4006,4392,1395,1731,467,557
R,7,2018,71,3257223,1520975,1736248,1312695,1465583,122075,164566,11470,12527,59150,75596,1909,1961,13676,16015,1324184,1478929,125304,169002,19994,22512,62927,79865,3470,3674,1409368,1600942,1211028,1342307,117918,159105,8667,9664,58297,74459,1641,1669,11817,13738,1220911,1353647,120419,162584,16197,18423,61608,78234,3008,3197,111607,135306,101667,123276,4157,5461,2803,2863,853,1137,268,292,1859,2277,103273,125282,4885,6418,3797,4089,1319,1631,462,477
R,7,2018,72,2387143,1104604,1282539,937698,1062632,95604,132218,8625,9887,50609,63670,1714,1772,10354,12360,946373,1072845,98088,135609,14778,17158,53716,67289,2965,3240,1009572,1163839,851095,954620,91898,127188,6334,7429,49905,62711,1480,1528,8860,10363,858490,963092,93746,129732,11694,13645,52680,65878,2579,2830,95032,118700,86603,108012,3706,5030,2291,2458,704,959,234,244,1494,1997,87883,109753,4342,5877,3084,3513,1036,1411,386,410
R,7,2018,73,2338608,1075313,1263295,914527,1048679,92825,130221,8169,9538,48318,61324,1468,1682,10006,11851,922919,1058485,95184,133457,14159,16555,51239,64738,2745,3108,985817,1151267,832835,946316,89499,125728,6083,7271,47590,60439,1257,1440,8553,10073,839938,954583,91269,128188,11293,13376,50196,63437,2389,2699,89496,112028,81692,102363,3326,4493,2086,2267,728,885,211,242,1453,1778,82981,103902,3915,5269,2866,3179,1043,1301,356,409
R,7,2018,74,2256938,1030767,1226171,883403,1028054,84956,120404,7525,8843,44496,56116,1368,1468,9019,11286,890980,1037397,87011,123557,12945,15674,47129,59203,2507,2821,950941,1122389,810429,933085,81877,116427,5666,6739,43938,55272,1197,1270,7834,9596,816965,940971,83475,118851,10475,12683,46289,57989,2218,2470,79826,103782,72974,94969,3079,3977,1859,2104,558,844,171,198,1185,1690,74015,96426,3536,4706,2470,2991,840,1214,289,351
R,7,2018,75,2288559,1039842,1248717,901006,1058947,80677,117953,6979,8362,41376,51233,1194,1349,8610,10873,908278,1068025,82642,120911,12315,15038,43731,54122,2232,2589,965493,1149323,832929,968250,77832,113851,5394,6368,40793,50482,1054,1156,7491,9216,839263,975891,79329,116052,10160,12220,42871,52994,1965,2263,74349,99394,68077,90697,2845,4102,1585,1994,583,751,140,193,1119,1657,69015,92134,3313,4859,2155,2818,860,1128,267,326
R,7,2018,76,1974067,888814,1085253,764462,913340,70845,104550,6199,7373,38668,49358,1037,1242,7603,9390,770805,921162,72610,107047,10872,13100,40847,51931,1933,2286,822430,996265,703609,831694,68306,101190,4807,5615,38187,48671,900,1037,6621,8058,709103,838347,69690,103114,8956,10647,40134,50947,1693,1982,66384,88988,60853,81646,2539,3360,1392,1758,481,687,137,205,982,1332,61702,82815,2920,3933,1916,2453,713,984,240,304
R,7,2018,77,1782832,793206,989626,680473,830151,63833,97902,5612,6765,35526,45054,981,1071,6781,8683,686184,837360,65358,100228,9737,12013,37506,47519,1802,2104,732103,906240,624434,753564,61532,94690,4328,5257,35084,44425,866,907,5859,7397,629343,759670,62684,96469,7970,9834,36848,46579,1594,1816,61103,83386,56039,76587,2301,3212,1284,1508,442,629,115,164,922,1286,56841,77690,2674,3759,1767,2179,658,940,208,288
R,7,2018,78,1663683,734934,928749,627799,776642,60213,93295,5264,6398,34340,43176,924,1115,6394,8123,633158,783397,61676,95511,9038,11262,36311,45445,1695,2047,676752,848730,574484,703275,58041,90143,4017,4922,33880,42572,789,913,5541,6905,579118,708965,59155,91830,7334,9147,35643,44566,1482,1732,58182,80019,53315,73367,2172,3152,1247,1476,460,604,135,202,853,1218,54040,74432,2521,3681,1704,2115,668,879,213,315
R,7,2018,79,1541038,677988,863050,583184,727663,53245,82926,4458,5672,30768,38493,767,1010,5566,7286,587891,733730,54513,84854,7781,10015,32428,40564,1435,1900,625071,789452,534589,659999,51207,80052,3388,4386,30397,37943,661,864,4829,6208,538640,665158,52180,81499,6321,8183,31881,39756,1272,1633,52917,73598,48595,67664,2038,2874,1070,1286,371,550,106,146,737,1078,49251,68572,2333,3355,1460,1832,547,808,163,267
R,7,2018,80,1450531,629062,821469,542198,693296,48448,78834,4103,5426,28399,36346,713,922,5201,6645,546575,698818,49639,80649,7213,9292,29951,38266,1304,1709,580399,752111,497375,629653,46683,76073,3192,4173,28051,35850,600,748,4498,5614,501138,634283,47586,77448,5936,7530,29440,37522,1117,1433,48663,69358,44823,63643,1765,2761,911,1253,348,496,113,174,703,1031,45437,64535,2053,3201,1277,1762,511,744,187,276
R,7,2018,81,1310292,560752,749540,483054,632435,43270,71962,3593,4745,25577,33406,654,835,4604,6157,486996,637589,44327,73608,6277,8320,27010,35192,1167,1581,516639,685878,442469,573866,41592,69492,2757,3627,25264,32918,563,698,3994,5277,445872,578247,42382,70758,5146,6759,26550,34503,1019,1360,44113,63662,40585,58569,1678,2470,836,1118,313,488,91,137,610,880,41124,59342,1945,2850,1131,1561,460,689,148,221
R,7,2018,82,1222929,515989,706940,445031,596434,40022,68705,3230,4449,23013,31009,557,727,4136,5616,448502,601095,40965,70257,5603,7767,24324,32602,1075,1342,475258,647358,407435,541531,38497,66448,2493,3412,22743,30586,484,613,3606,4768,410457,545463,39205,67631,4599,6291,23928,31982,945,1161,40731,59582,37596,54903,1525,2257,737,1037,270,423,73,114,530,848,38045,55632,1760,2626,1004,1476,396,620,130,181
R,7,2018,83,1142652,473036,669616,409283,567033,35902,63843,2919,4125,20707,28652,516,667,3709,5296,412421,571411,36735,65232,5043,7215,21853,30197,1001,1290,435613,613080,374636,514900,34571,61709,2262,3122,20447,28241,451,557,3246,4551,377371,518634,35220,62786,4165,5851,21466,29606,884,1099,37423,56536,34647,52133,1331,2134,657,1003,260,411,65,110,463,745,35050,52777,1515,2446,878,1364,387,591,117,191
R,7,2018,84,994990,405657,589333,351015,498887,30602,56274,2395,3459,17999,25391,473,599,3173,4723,353719,502865,31306,57544,4181,6155,19025,26837,860,1146,373702,540303,321403,453646,29517,54423,1811,2617,17790,25027,403,519,2778,4071,323762,457062,30063,55394,3401,4992,18709,26307,752,1001,31955,49030,29612,45241,1085,1851,584,842,209,364,70,80,395,652,29957,45803,1243,2150,780,1163,316,530,108,145
R,7,2018,85,931923,372307,559616,323488,475226,27277,51992,2180,3235,16138,24381,404,520,2820,4262,325897,478775,27909,53108,3745,5691,17077,25638,735,1063,344156,514586,297427,433540,26269,50340,1687,2501,15939,24065,353,450,2481,3690,299536,436596,26763,51220,3087,4675,16785,25186,652,937,28151,45030,26061,41686,1008,1652,493,734,199,316,51,70,339,572,26361,42179,1146,1888,658,1016,292,452,83,126
R,7,2018,86,855703,334587,521116,292794,445934,23120,46233,1834,2895,14004,21640,360,463,2475,3951,294907,449253,23674,47299,3194,5160,14827,22760,688,942,308871,479606,268834,407511,22314,44729,1384,2208,13831,21355,314,404,2194,3399,270705,410342,22762,45574,2593,4197,14581,22347,609,816,25716,41510,23960,38423,806,1504,450,687,173,285,46,59,281,552,24202,38911,912,1725,601,963,246,413,79,126
R,7,2018,87,780587,298139,482448,262298,415183,19626,40980,1532,2528,12205,19846,319,419,2159,3492,264140,418092,20106,41951,2739,4529,12922,20861,589,835,275005,444437,240721,379941,18911,39654,1142,1889,12075,19611,280,359,1876,2983,242317,382408,19279,40399,2204,3635,12716,20498,521,732,23134,38011,21577,35242,715,1326,390,639,130,235,39,60,283,509,21823,35684,827,1552,535,894,206,363,68,103
R,7,2018,88,714270,265786,448484,233253,385528,17682,38317,1470,2346,11176,18669,288,404,1917,3220,234881,388222,18114,39184,2544,4201,11794,19605,527,778,245013,413387,213893,352874,17009,37149,1096,1788,11071,18451,259,344,1685,2781,215324,355191,17356,37810,2042,3437,11627,19282,471,674,20773,35097,19360,32654,673,1168,374,558,105,218,29,60,232,439,19557,33031,758,1374,502,764,167,323,56,104
R,7,2018,89,610171,221420,388751,195124,335532,14195,32646,1159,1793,9107,15670,225,352,1610,2758,196472,337830,14569,33418,2093,3395,9605,16428,430,685,204493,359498,179370,308366,13658,31616,873,1350,9001,15483,198,306,1393,2377,180531,310328,13945,32232,1704,2760,9436,16152,373,603,16927,29253,15754,27166,537,1030,286,443,106,187,27,46,217,381,15941,27502,624,1186,389,635,169,276,57,82
R,7,2018,90,538774,189158,349616,167091,302973,11796,28524,960,1656,7792,13719,163,282,1356,2462,168246,305019,12088,29189,1700,3073,8245,14419,344,607,175111,324398,153965,279591,11364,27620,726,1243,7722,13558,140,238,1194,2148,154978,281359,11603,28149,1382,2507,8136,14185,303,524,14047,25218,13126,23382,432,904,234,413,70,161,23,44,162,314,13268,23660,485,1040,318,566,109,234,41,83
R,7,2018,91,461479,157273,304206,138721,264008,9861,24625,771,1462,6638,11794,130,228,1152,2089,139701,265772,10137,25188,1423,2664,6991,12381,263,478,146053,283301,128189,244655,9540,23847,611,1110,6581,11657,113,196,1019,1836,129055,246198,9763,24298,1193,2191,6903,12184,233,420,11220,20905,10532,19353,321,778,160,352,57,137,17,32,133,253,10646,19574,374,890,230,473,88,197,30,58
R,7,2018,92,381894,125643,256251,110653,222147,7964,20904,597,1173,5425,10037,104,217,900,1773,111415,223627,8184,21398,1110,2174,5699,10532,212,433,116490,238637,102126,205785,7677,20300,448,890,5367,9923,91,185,781,1554,102785,207080,7846,20700,903,1787,5608,10362,185,379,9153,17614,8527,16362,287,604,149,283,58,114,13,32,119,219,8630,16547,338,698,207,387,91,170,27,54
R,7,2018,93,319873,101169,218704,88838,189896,6376,17463,504,979,4612,8620,75,187,764,1559,89481,191199,6553,17958,926,1897,4859,8997,176,341,94064,204280,82207,176520,6169,16934,381,758,4567,8517,64,165,676,1386,82775,177673,6310,17354,759,1590,4787,8852,153,300,7105,14424,6631,13376,207,529,123,221,45,103,11,22,88,173,6706,13526,243,604,167,307,72,145,23,41
